No;date;season;PM_Taiyuanjie;PM_US Post;PM_Xiaoheyan;DEWP;HUMI;PRES;TEMP;cbwd;Iws;precipitation;Iprec
8784;1/1/2014 23:00;4;38;23;28;-21;29.33;1021;-6;NE;6;0;0
8785;2/1/2014 0:00;4;34;21;31;-21;37.01;1021;-9;NE;9;0;0
8786;2/1/2014 1:00;4;23;23;29;-20;47.3;1021;-11;NE;14;0;0
8787;2/1/2014 2:00;4;14;26;28;-21;43.36;1021;-11;NE;16;0;0
8788;2/1/2014 3:00;4;16;27;25;-20;51.25;1022;-12;SE;1;0;0
8789;2/1/2014 4:00;4;20;27;27;-21;50.94;1021;-13;cv;1;0;0
8790;2/1/2014 5:00;4;27;32;33;-20;55.57;1021;-13;cv;2;0;0
8791;2/1/2014 6:00;4;42;43;44;-20;60.3;1021;-14;cv;3;0;0
8792;2/1/2014 7:00;4;39;0;76;-19;55.87;1021;-12;SE;3;0;0
8793;2/1/2014 8:00;4;80;108;94;-19;51.56;1020;-11;SE;5;0;0
8794;2/1/2014 9:00;4;91;69;110;-17;48.25;1020;-8;SE;7;0;0
8795;2/1/2014 10:00;4;79;66;126;-16;41.67;1019;-5;SW;3;0;0
8796;2/1/2014 11:00;4;90;39;62;-15;33.61;1018;-1;SE;3;0;0
8797;2/1/2014 12:00;4;0;35;0;-16;26.75;1016;1;SW;4;0;0
8798;2/1/2014 13:00;4;53;48;31;-14;29.38;1015;2;SW;9;0;0
8799;2/1/2014 14:00;4;150;68;41;-10;32.81;1014;5;SW;18;0;0
8800;2/1/2014 15:00;4;210;51;191;-9;38.08;1013;4;SW;22;0;0
8801;2/1/2014 16:00;4;194;66;52;-10;37.77;1013;3;SW;26;0;0
8802;2/1/2014 17:00;4;159;53;59;-10;43.57;1013;1;SW;30;0;0
8803;2/1/2014 18:00;4;83;44;54;-10;43.57;1014;1;SW;32;0;0
8804;2/1/2014 19:00;4;77;44;49;-10;43.57;1014;1;SW;35;0;0
8805;2/1/2014 20:00;4;86;48;48;-8;50.97;1014;1;SW;38;0;0
8806;2/1/2014 21:00;4;0;67;46;-8;54.8;1014;0;SW;40;0;0
8807;2/1/2014 22:00;4;0;76;56;-7;68.56;1016;-2;NW;1;0;0
8808;2/1/2014 23:00;4;0;97;77;-8;68.33;1016;-3;SW;1;0;0
8809;3/1/2014 0:00;4;0;69;101;-7;73.84;1017;-3;SW;3;0;0
8810;3/1/2014 1:00;4;100;51;79;-8;73.65;1017;-4;SW;4;0;0
8811;3/1/2014 2:00;4;51;55;52;-7;79.58;1018;-4;cv;1;0;0
8812;3/1/2014 3:00;4;41;41;43;-7;79.58;1018;-4;cv;2;0;0
8813;3/1/2014 4:00;4;26;29;31;-10;50.38;1019;-1;NW;4;0;0
8814;3/1/2014 5:00;4;22;32;29;-12;49.78;1019;-3;NW;8;0;0
8815;3/1/2014 6:00;4;27;32;32;-13;53.36;1020;-5;NE;3;0;0
8816;3/1/2014 7:00;4;28;33;36;-14;57.3;1021;-7;NE;6;0;0
8817;3/1/2014 8:00;4;35;23;46;-15;48.87;1022;-6;NE;8;0;0
8818;3/1/2014 9:00;4;31;24;36;-16;35.86;1023;-3;NE;12;0;0
8819;3/1/2014 10:00;4;29;24;31;-17;32.97;1023;-3;NW;5;0;0
8820;3/1/2014 11:00;4;32;35;37;-18;30.29;1023;-3;NW;10;0;0
8821;3/1/2014 12:00;4;50;30;48;-17;32.97;1022;-3;NE;6;0;0
8822;3/1/2014 13:00;4;44;37;38;-17;32.97;1022;-3;NW;5;0;0
8823;3/1/2014 14:00;4;43;45;36;-17;32.97;1023;-3;NE;4;0;0
8824;3/1/2014 15:00;4;54;40;38;-18;32.65;1023;-4;NE;9;0;0
8825;3/1/2014 16:00;4;59;61;45;-18;35.21;1024;-5;NE;13;0;0
8826;3/1/2014 17:00;4;59;58;45;-18;37.99;1024;-6;NE;17;0;0
8827;3/1/2014 18:00;4;56;63;52;-18;41.03;1024;-7;NE;21;0;0
8828;3/1/2014 19:00;4;54;49;55;-18;44.33;1025;-8;NE;24;0;0
8829;3/1/2014 20:00;4;0;60;0;-17;56.45;1025;-10;NE;26;0;0
8830;3/1/2014 21:00;4;48;47;56;-18;56.16;1026;-11;SW;2;0;0
8831;3/1/2014 22:00;4;0;65;0;-19;55.87;1025;-12;cv;1;0;0
8832;3/1/2014 23:00;4;65;64;58;-17;66.23;1025;-12;NE;2;0;0
8833;4/1/2014 0:00;4;49;57;73;-18;65.98;1025;-13;NE;5;0;0
8834;4/1/2014 1:00;4;60;64;92;-18;65.98;1025;-13;NE;8;0;0
8835;4/1/2014 2:00;4;96;112;92;-18;65.98;1026;-13;NE;12;0;0
8836;4/1/2014 3:00;4;108;119;81;-18;71.6;1026;-14;NE;15;0;0
8837;4/1/2014 4:00;4;108;190;81;-18;65.98;1026;-13;NE;17;0;0
8838;4/1/2014 5:00;4;0;231;121;-19;71.38;1026;-15;NE;19;0;0
8839;4/1/2014 6:00;4;0;174;116;-19;71.38;1026;-15;NE;21;0;0
8840;4/1/2014 7:00;4;220;188;169;-19;71.38;1026;-15;NE;24;0;0
8841;4/1/2014 8:00;4;220;236;169;-18;71.6;1026;-14;NE;28;0;0
8842;4/1/2014 9:00;4;260;253;186;-16;72.02;1026;-12;NE;30;0;0
8843;4/1/2014 10:00;4;261;279;271;-15;61.65;1026;-9;NE;32;0;0
8844;4/1/2014 11:00;4;0;222;178;-14;53.07;1025;-6;NE;33;0;0
8845;4/1/2014 12:00;4;142;133;118;-18;32.65;1024;-4;cv;1;0;0
8846;4/1/2014 13:00;4;89;63;84;-18;30.29;1024;-3;cv;2;0;0
8847;4/1/2014 14:00;4;87;66;73;-18;28.13;1023;-2;cv;4;0;0
8848;4/1/2014 15:00;4;78;57;69;-18;28.13;1023;-2;cv;5;0;0
8849;4/1/2014 16:00;4;68;41;66;-18;30.29;1023;-3;cv;5;0;0
8850;4/1/2014 17:00;4;68;47;66;-18;32.65;1023;-4;NW;1;0;0
8851;4/1/2014 18:00;4;52;84;75;-18;37.99;1023;-6;NE;2;0;0
8852;4/1/2014 19:00;4;73;96;89;-17;44.65;1023;-7;NE;4;0;0
8853;4/1/2014 20:00;4;86;103;111;-17;41.35;1023;-6;SE;3;0;0
8854;4/1/2014 21:00;4;101;123;181;-17;52.17;1023;-9;cv;1;0;0
8855;4/1/2014 22:00;4;129;148;184;-16;48.56;1023;-7;SE;1;0;0
8856;4/1/2014 23:00;4;176;186;158;-16;56.74;1023;-9;NE;4;0;0
8857;5/1/2014 0:00;4;0;173;164;-15;61.65;1022;-9;NE;7;0;0
8858;5/1/2014 1:00;4;0;154;149;-15;57.02;1022;-8;NE;9;0;0
8859;5/1/2014 2:00;4;169;149;122;-15;57.02;1023;-8;NE;13;0;0
8860;5/1/2014 3:00;4;147;165;125;-14;61.92;1023;-8;NE;16;0;0
8861;5/1/2014 4:00;4;136;114;119;-12;78.77;1023;-9;NE;20;0;0
8862;5/1/2014 5:00;4;113;93;86;-11;85.35;1023;-9;NE;24;0;0
8863;5/1/2014 6:00;4;81;71;72;-12;85.23;1023;-10;NE;28;0;0
8864;5/1/2014 7:00;4;67;68;68;-11;85.35;1024;-9;NE;32;0.1;0.1
8865;5/1/2014 8:00;4;69;68;65;-10;85.47;1024;-8;NE;36;0;0
8866;5/1/2014 9:00;4;86;109;63;-10;85.47;1025;-8;NE;41;0.1;0.1
8867;5/1/2014 10:00;4;145;102;100;-9;79.26;1025;-6;NE;46;0;0
8868;5/1/2014 11:00;4;145;74;100;-10;67.88;1025;-5;NE;50;0;0
8869;5/1/2014 12:00;4;113;87;62;-11;58.13;1024;-4;NE;55;0;0
8870;5/1/2014 13:00;4;75;68;63;-10;58.41;1025;-3;NE;59;0;0
8871;5/1/2014 14:00;4;65;56;64;-10;54.23;1025;-2;NW;3;0;0
8872;5/1/2014 15:00;4;68;49;62;-12;46.22;1025;-2;NW;6;0;0
8873;5/1/2014 16:00;4;69;80;72;-13;45.91;1026;-3;NE;4;0;0
8874;5/1/2014 17:00;4;93;85;83;-14;49.17;1026;-5;NE;6;0;0
8875;5/1/2014 18:00;4;100;107;88;-16;48.56;1027;-7;NE;9;0;0
8876;5/1/2014 19:00;4;125;95;95;-16;52.47;1027;-8;NE;13;0;0
8877;5/1/2014 20:00;4;132;113;108;-16;56.74;1027;-9;NE;15;0;0
8878;5/1/2014 21:00;4;155;91;102;-18;56.16;1028;-11;NE;16;0;0
8879;5/1/2014 22:00;4;159;91;96;-18;65.98;1028;-13;NE;17;0;0
8880;5/1/2014 23:00;4;118;113;103;-17;66.23;1027;-12;SE;1;0;0
8881;6/1/2014 0:00;4;120;129;135;-16;72.02;1027;-12;SE;3;0;0
8882;6/1/2014 1:00;4;148;124;191;-17;71.81;1028;-13;cv;0;0;0
8883;6/1/2014 2:00;4;150;155;166;-18;71.6;1028;-14;cv;1;0;0
8884;6/1/2014 3:00;4;164;208;184;-15;84.87;1028;-13;SE;3;0;0
8885;6/1/2014 4:00;4;263;179;219;-15;84.87;1027;-13;SE;4;0;0
8886;6/1/2014 5:00;4;0;226;254;-15;84.87;1027;-13;SE;6;0;0
8887;6/1/2014 6:00;4;0;248;0;-17;77.92;1027;-14;NE;1;0;0
8888;6/1/2014 7:00;4;0;253;0;-17;84.62;1026;-15;NE;2;0;0
8889;6/1/2014 8:00;4;249;251;0;-15;78.27;1026;-12;SE;2;0;0
8890;6/1/2014 9:00;4;232;182;0;-11;85.35;1026;-9;SW;1;0;0
8891;6/1/2014 10:00;4;194;154;0;-10;73.25;1026;-6;SW;4;0;0
8892;6/1/2014 11:00;4;177;129;170;-7;73.84;1026;-3;SW;9;0;0
8893;6/1/2014 12:00;4;129;102;110;-6;79.73;1025;-3;SW;15;0;0
8894;6/1/2014 13:00;4;108;92;85;-6;68.78;1024;-1;SW;19;0;0
8895;6/1/2014 14:00;4;108;87;85;-7;63.69;1023;-1;SW;25;0;0
8896;6/1/2014 15:00;4;90;86;73;-7;59.21;1022;0;SW;29;0;0
8897;6/1/2014 16:00;4;86;75;68;-7;59.21;1022;0;SW;33;0;0
8898;6/1/2014 17:00;4;86;73;68;-6;68.78;1022;-1;SW;37;0;0
8899;6/1/2014 18:00;4;85;69;64;-6;74.03;1022;-2;SW;40;0;0
8900;6/1/2014 19:00;4;85;61;64;-7;73.84;1022;-3;SW;43;0;0
8901;6/1/2014 20:00;4;71;51;64;-6;74.03;1022;-2;SW;45;0;0
8902;6/1/2014 21:00;4;67;45;57;-5;74.22;1022;-1;SW;48;0;0
8903;6/1/2014 22:00;4;78;46;55;-5;74.22;1022;-1;SW;51;0;0
8904;6/1/2014 23:00;4;69;42;49;-5;74.22;1022;-1;SE;2;0;0
8905;7/1/2014 0:00;4;65;52;49;-5;74.22;1022;-1;SW;2;0;0
8906;7/1/2014 1:00;4;76;61;57;-6;74.03;1022;-2;SE;3;0;0
8907;7/1/2014 2:00;4;88;57;64;-6;74.03;1022;-2;SE;5;0;0
8908;7/1/2014 3:00;4;86;64;61;-6;74.03;1022;-2;SE;7;0;0
8909;7/1/2014 4:00;4;88;76;65;-6;74.03;1022;-2;SE;9;0;0
8910;7/1/2014 5:00;4;101;90;76;-6;74.03;1022;-2;SW;2;0;0
8911;7/1/2014 6:00;4;115;114;89;-5;79.89;1023;-2;SW;4;0;0
8912;7/1/2014 7:00;4;153;136;109;-4;80.04;1023;-1;SW;6;0;0
8913;7/1/2014 8:00;4;164;130;141;-4;86.15;1024;-2;NW;3;0;0
8914;7/1/2014 9:00;4;164;120;143;-4;86.15;1025;-2;NW;7;0;0
8915;7/1/2014 10:00;4;62;56;72;-6;68.78;1025;-1;NW;12;0;0
8916;7/1/2014 11:00;4;62;33;72;-9;54.51;1025;-1;NW;17;0;0
8917;7/1/2014 12:00;4;29;29;36;-11;46.53;1025;-1;NW;22;0;0
8918;7/1/2014 13:00;4;29;23;36;-12;39.92;1025;0;NW;26;0;0
8919;7/1/2014 14:00;4;19;26;26;-13;36.82;1025;0;NW;29;0;0
8920;7/1/2014 15:00;4;14;26;24;-14;36.5;1026;-1;NW;32;0;0
8921;7/1/2014 16:00;4;14;34;24;-14;39.28;1027;-2;NW;34;0;0
8922;7/1/2014 17:00;4;20;36;29;-14;45.6;1027;-4;NW;37;0;0
8923;7/1/2014 18:00;4;31;42;33;-15;41.99;1028;-4;NW;40;0;0
8924;7/1/2014 19:00;4;44;54;31;-16;44.97;1029;-6;NW;43;0;0
8925;7/1/2014 20:00;4;56;56;37;-16;44.97;1029;-6;NW;45;0;0
8926;7/1/2014 21:00;4;57;43;44;-16;44.97;1030;-6;NW;49;0;0
8927;7/1/2014 22:00;4;37;27;37;-18;37.99;1030;-6;NW;54;0;0
8928;7/1/2014 23:00;4;21;17;28;-21;31.67;1031;-7;NW;59;0;0
8929;8/1/2014 0:00;4;19;19;25;-22;31.35;1031;-8;NW;65;0;0
8930;8/1/2014 1:00;4;16;17;21;-23;31.02;1032;-9;NW;72;0;0
8931;8/1/2014 2:00;4;13;12;19;-23;36.34;1032;-11;NW;75;0;0
8932;8/1/2014 3:00;4;9;10;17;-24;33.23;1032;-11;NW;80;0;0
8933;8/1/2014 4:00;4;9;15;16;-25;32.9;1032;-12;NW;84;0;0
8934;8/1/2014 5:00;4;9;19;16;-25;35.67;1032;-13;NW;87;0;0
8935;8/1/2014 6:00;4;8;21;16;-24;42.37;1032;-14;NW;90;0;0
8936;8/1/2014 7:00;4;10;22;16;-25;38.71;1033;-14;NW;93;0;0
8937;8/1/2014 8:00;4;14;27;19;-24;39.05;1033;-13;NW;95;0;0
8938;8/1/2014 9:00;4;19;14;21;-25;32.9;1033;-12;NW;99;0;0
8939;8/1/2014 10:00;4;16;21;21;-25;30.36;1033;-11;NW;104;0;0
8940;8/1/2014 11:00;4;21;12;20;-25;30.36;1032;-11;NW;107;0;0
8941;8/1/2014 12:00;4;21;12;19;-26;27.72;1031;-11;NW;111;0;0
8942;8/1/2014 13:00;4;16;14;16;-25;28.04;1031;-10;NW;115;0;0
8943;8/1/2014 14:00;4;15;16;15;-26;25.6;1030;-10;NW;119;0;0
8944;8/1/2014 15:00;4;18;25;15;-26;25.6;1031;-10;NW;124;0;0
8945;8/1/2014 16:00;4;20;31;19;-26;27.72;1031;-11;NW;128;0;0
8946;8/1/2014 17:00;4;23;30;20;-26;27.72;1032;-11;NW;131;0;0
8947;8/1/2014 18:00;4;29;32;22;-26;30.03;1032;-12;NW;133;0;0
8948;8/1/2014 19:00;4;48;35;24;-27;27.39;1032;-12;NW;134;0;0
8949;8/1/2014 20:00;4;36;31;26;-25;45.68;1033;-16;SW;2;0;0
8950;8/1/2014 21:00;4;32;52;22;-25;49.68;1033;-17;SE;1;0;0
8951;8/1/2014 22:00;4;34;69;26;-24;54.37;1032;-17;SW;2;0;0
8952;8/1/2014 23:00;4;78;80;48;-24;59.18;1032;-18;SE;3;0;0
8953;9/1/2014 0:00;4;61;95;70;-24;54.37;1031;-17;SE;5;0;0
8954;9/1/2014 1:00;4;49;79;70;-24;59.18;1031;-18;SW;2;0;0
8955;9/1/2014 2:00;4;48;82;0;-25;58.89;1031;-19;SE;1;0;0
8956;9/1/2014 3:00;4;69;96;123;-25;64.19;1031;-20;SW;2;0;0
8957;9/1/2014 4:00;4;119;96;115;-25;64.19;1031;-20;SW;3;0;0
8958;9/1/2014 5:00;4;119;100;115;-25;64.19;1030;-20;SE;2;0;0
8959;9/1/2014 6:00;4;147;121;120;-26;58.6;1030;-20;SE;3;0;0
8960;9/1/2014 7:00;4;147;128;120;-26;63.93;1031;-21;cv;1;0;0
8961;9/1/2014 8:00;4;161;129;118;-25;64.19;1031;-20;SE;1;0;0
8962;9/1/2014 9:00;4;161;141;111;-21;55.28;1031;-14;SW;2;0;0
8963;9/1/2014 10:00;4;177;139;108;-22;39.71;1031;-11;SW;6;0;0
8964;9/1/2014 11:00;4;163;100;132;-22;36.68;1031;-10;SW;9;0;0
8965;9/1/2014 12:00;4;112;58;102;-22;33.9;1029;-9;SW;12;0;0
8966;9/1/2014 13:00;4;51;26;37;-24;26.23;1028;-8;SW;16;0;0
8967;9/1/2014 14:00;4;39;31;34;-25;22.18;1028;-7;SW;20;0;0
8968;9/1/2014 15:00;4;39;26;34;-25;22.18;1028;-7;SW;23;0;0
8969;9/1/2014 16:00;4;27;37;30;-24;26.23;1028;-8;SW;26;0;0
8970;9/1/2014 17:00;4;27;53;30;-24;30.69;1028;-10;SW;28;0;0
8971;9/1/2014 18:00;4;46;69;34;-23;36.34;1028;-11;SW;30;0;0
8972;9/1/2014 19:00;4;58;62;42;-23;42.7;1029;-13;SE;3;0;0
8973;9/1/2014 20:00;4;54;66;43;-23;42.7;1028;-13;SW;2;0;0
8974;9/1/2014 21:00;4;68;74;66;-23;42.7;1029;-13;SW;4;0;0
8975;9/1/2014 22:00;4;84;81;72;-23;42.7;1029;-13;SW;6;0;0
8976;9/1/2014 23:00;4;109;92;86;-23;50.31;1029;-15;SE;2;0;0
8977;10/1/2014 0:00;4;133;93;92;-23;54.68;1029;-16;SE;3;0;0
8978;10/1/2014 1:00;4;119;86;84;-24;54.37;1029;-17;cv;1;0;0
8979;10/1/2014 2:00;4;98;82;65;-24;59.18;1030;-18;SE;1;0;0
8980;10/1/2014 3:00;4;98;90;65;-24;59.18;1030;-18;SW;1;0;0
8981;10/1/2014 4:00;4;0;109;0;-24;59.18;1030;-18;SW;2;0;0
8982;10/1/2014 5:00;4;0;104;0;-24;64.46;1029;-19;NE;2;0;0
8983;10/1/2014 6:00;4;98;89;120;-24;59.18;1029;-18;NE;3;0;0
8984;10/1/2014 7:00;4;0;123;0;-24;54.37;1029;-17;SE;2;0;0
8985;10/1/2014 8:00;4;96;188;169;-22;54.98;1030;-15;SE;5;0;0
8986;10/1/2014 9:00;4;107;184;0;-19;55.87;1030;-12;SE;6;0;0
8987;10/1/2014 10:00;4;111;87;0;-18;44.33;1030;-8;SW;2;0;0
8988;10/1/2014 11:00;4;93;88;0;-17;38.32;1029;-5;SW;5;0;0
8989;10/1/2014 12:00;4;108;67;73;-18;32.65;1028;-4;SW;9;0;0
8990;10/1/2014 13:00;4;80;66;62;-20;25.51;1028;-3;SW;13;0;0
8991;10/1/2014 14:00;4;74;38;60;-20;25.51;1027;-3;SW;17;0;0
8992;10/1/2014 15:00;4;57;45;42;-22;21.42;1028;-3;SW;21;0;0
8993;10/1/2014 16:00;4;58;53;41;-21;25.21;1028;-4;SW;25;0;0
8994;10/1/2014 17:00;4;60;73;43;-21;29.33;1028;-6;SW;27;0;0
8995;10/1/2014 18:00;4;72;95;51;-21;34.23;1029;-8;SW;29;0;0
8996;10/1/2014 19:00;4;113;122;68;-21;43.36;1029;-11;SW;30;0;0
8997;10/1/2014 20:00;4;132;132;94;-20;47.3;1029;-11;SE;1;0;0
8998;10/1/2014 21:00;4;117;114;102;-20;47.3;1030;-11;SE;2;0;0
8999;10/1/2014 22:00;4;117;118;98;-20;51.25;1030;-12;SE;4;0;0
9000;10/1/2014 23:00;4;125;0;107;-20;60.3;1030;-14;SE;6;0;0
9001;11/1/2014 0:00;4;104;131;108;-20;60.3;1030;-14;SE;8;0;0
9002;11/1/2014 1:00;4;104;135;108;-20;55.57;1031;-13;SE;10;0;0
9003;11/1/2014 2:00;4;176;129;157;-21;60.02;1031;-15;SE;12;0;0
9004;11/1/2014 3:00;4;196;130;159;-21;65.23;1031;-16;cv;0;0;0
9005;11/1/2014 4:00;4;179;122;159;-21;70.94;1031;-17;cv;1;0;0
9006;11/1/2014 5:00;4;159;131;150;-21;70.94;1030;-17;SE;2;0;0
9007;11/1/2014 6:00;4;151;130;175;-21;70.94;1030;-17;SE;3;0;0
9008;11/1/2014 7:00;4;137;112;177;-21;70.94;1030;-17;SE;5;0;0
9009;11/1/2014 8:00;4;119;165;184;-18;77.75;1031;-15;SE;7;0;0
9010;11/1/2014 9:00;4;105;115;217;-16;61.39;1031;-10;SE;9;0;0
9011;11/1/2014 10:00;4;85;88;218;-16;44.97;1031;-6;SE;11;0;0
9012;11/1/2014 11:00;4;81;85;107;-20;23.69;1029;-2;SW;4;0;0
9013;11/1/2014 12:00;4;96;53;65;-19;25.82;1028;-2;SW;8;0;0
9014;11/1/2014 13:00;4;59;79;43;-19;23.99;1027;-1;SW;12;0;0
9015;11/1/2014 14:00;4;73;50;56;-19;22.3;1027;0;SW;16;0;0
9016;11/1/2014 15:00;4;50;40;64;-21;17.45;1026;1;SW;20;0;0
9017;11/1/2014 16:00;4;60;60;35;-17;26.44;1026;0;SW;23;0;0
9018;11/1/2014 17:00;4;70;111;41;-16;33.29;1026;-2;SW;26;0;0
9019;11/1/2014 18:00;4;108;114;79;-14;42.31;1027;-3;SW;28;0;0
9020;11/1/2014 19:00;4;135;134;105;-14;45.6;1027;-4;SW;30;0;0
9021;11/1/2014 20:00;4;165;145;127;-13;53.36;1027;-5;SW;31;0;0
9022;11/1/2014 21:00;4;172;112;126;-14;53.07;1028;-6;cv;1;0;0
9023;11/1/2014 22:00;4;117;35;104;-13;45.91;1029;-3;NW;5;0;0
9024;11/1/2014 23:00;4;35;0;45;-20;29.65;1030;-5;NW;12;0;0
9025;12/1/2014 0:00;4;21;17;29;-21;31.67;1031;-7;NW;19;0;0
9026;12/1/2014 1:00;4;13;12;21;-21;34.23;1033;-8;NW;26;0;0
9027;12/1/2014 2:00;4;10;23;20;-23;33.57;1034;-10;NW;31;0;0
9028;12/1/2014 3:00;4;9;18;18;-23;33.57;1034;-10;NW;35;0;0
9029;12/1/2014 4:00;4;8;22;18;-25;32.9;1034;-12;NW;42;0;0
9030;12/1/2014 5:00;4;9;17;18;-26;32.57;1034;-13;NW;47;0;0
9031;12/1/2014 6:00;4;13;23;20;-29;26.74;1035;-14;NW;51;0;0
9032;12/1/2014 7:00;4;18;30;21;-29;29.04;1035;-15;NW;54;0;0
9033;12/1/2014 8:00;4;30;37;33;-28;31.89;1036;-15;NW;57;0;0
9034;12/1/2014 9:00;4;30;52;33;-24;46.01;1037;-15;NE;5;0;0
9035;12/1/2014 10:00;4;54;60;61;-23;46.33;1038;-14;NE;8;0;0
9036;12/1/2014 11:00;4;60;52;65;-22;46.66;1037;-13;NW;3;0;0
9037;12/1/2014 12:00;4;60;36;55;-22;46.66;1037;-13;NW;7;0;0
9038;12/1/2014 13:00;4;51;41;41;-23;39.38;1036;-12;NW;10;0;0
9039;12/1/2014 14:00;4;47;44;45;-22;43.03;1036;-12;NW;13;0;0
9040;12/1/2014 15:00;4;43;44;44;-23;39.38;1036;-12;NW;17;0;0
9041;12/1/2014 16:00;4;32;36;36;-24;39.05;1036;-13;NW;19;0;0
9042;12/1/2014 17:00;4;34;42;35;-26;35.34;1037;-14;NW;22;0;0
9043;12/1/2014 18:00;4;34;43;35;-27;32.23;1037;-14;NW;24;0;0
9044;12/1/2014 19:00;4;35;58;36;-25;42.03;1037;-15;SE;3;0;0
9045;12/1/2014 20:00;4;40;52;51;-25;45.68;1036;-16;NE;3;0;0
9046;12/1/2014 21:00;4;62;0;57;-24;54.37;1036;-17;SE;3;0;0
9047;12/1/2014 22:00;4;65;0;66;-24;59.18;1036;-18;SE;5;0;0
9048;12/1/2014 23:00;4;62;0;80;-26;58.6;1036;-20;SW;2;0;0
9049;13/1/2014 0:00;4;74;0;66;-25;64.19;1036;-20;SW;3;0;0
9050;13/1/2014 1:00;4;79;70;55;-24;70.26;1036;-20;SE;2;0;0
9051;13/1/2014 2:00;4;87;75;67;-25;64.19;1036;-20;SE;4;0;0
9052;13/1/2014 3:00;4;89;101;112;-24;70.26;1036;-20;SE;6;0;0
9053;13/1/2014 4:00;4;80;118;108;-25;64.19;1035;-20;SE;9;0;0
9054;13/1/2014 5:00;4;101;138;103;-25;64.19;1035;-20;SE;10;0;0
9055;13/1/2014 6:00;4;129;148;103;-25;64.19;1035;-20;SE;13;0;0
9056;13/1/2014 7:00;4;129;193;0;-24;59.18;1035;-18;SE;16;0;0
9057;13/1/2014 8:00;4;197;263;0;-24;59.18;1035;-18;NE;3;0;0
9058;13/1/2014 9:00;4;272;302;0;-23;50.31;1036;-15;SE;3;0;0
9059;13/1/2014 10:00;4;248;254;0;-22;43.03;1036;-12;SE;5;0;0
9060;13/1/2014 11:00;4;0;174;0;-25;28.04;1035;-10;SE;7;0;0
9061;13/1/2014 12:00;4;136;99;0;-28;18.18;1033;-8;SE;9;0;0
9062;13/1/2014 13:00;4;106;61;95;-25;22.18;1033;-7;SE;10;0;0
9063;13/1/2014 14:00;4;73;61;66;-23;26.55;1032;-7;cv;1;0;0
9064;13/1/2014 15:00;4;73;59;53;-24;24.28;1032;-7;NE;2;0;0
9065;13/1/2014 16:00;4;68;53;50;-23;26.55;1032;-7;NE;5;0;0
9066;13/1/2014 17:00;4;68;85;50;-24;30.69;1032;-10;NE;8;0;0
9067;13/1/2014 18:00;4;68;131;50;-24;36.01;1033;-12;NE;11;0;0
9068;13/1/2014 19:00;4;102;87;79;-23;39.38;1033;-12;NE;14;0;0
9069;13/1/2014 20:00;4;83;87;83;-23;39.38;1033;-12;NE;16;0;0
9070;13/1/2014 21:00;4;144;120;86;-23;42.7;1034;-13;NE;19;0;0
9071;13/1/2014 22:00;4;0;123;121;-23;46.33;1034;-14;NE;21;0;0
9072;13/1/2014 23:00;4;0;0;172;-23;46.33;1034;-14;NE;24;0;0
9073;14/1/2014 0:00;4;144;178;149;-23;54.68;1034;-16;NE;25;0;0
9074;14/1/2014 1:00;4;164;224;149;-24;54.37;1034;-17;NE;27;0;0
9075;14/1/2014 2:00;4;211;165;136;-23;54.68;1034;-16;SE;1;0;0
9076;14/1/2014 3:00;4;204;209;142;-23;59.46;1035;-17;NE;3;0;0
9077;14/1/2014 4:00;4;0;214;146;-23;64.72;1034;-18;NE;6;0;0
9078;14/1/2014 5:00;4;0;233;124;-24;64.46;1034;-19;NE;9;0;0
9079;14/1/2014 6:00;4;0;217;118;-23;64.72;1035;-18;NE;12;0;0
9080;14/1/2014 7:00;4;211;246;160;-23;64.72;1035;-18;NE;16;0;0
9081;14/1/2014 8:00;4;264;268;212;-22;64.97;1035;-17;NE;19;0;0
9082;14/1/2014 9:00;4;264;257;212;-19;65.73;1035;-14;NE;21;0;0
9083;14/1/2014 10:00;4;293;342;284;-18;51.87;1035;-10;NE;23;0;0
9084;14/1/2014 11:00;4;0;250;288;-18;41.03;1034;-7;SE;2;0;0
9085;14/1/2014 12:00;4;0;126;218;-19;32.32;1033;-5;SW;2;0;0
9086;14/1/2014 13:00;4;151;85;118;-19;29.97;1033;-4;cv;2;0;0
9087;14/1/2014 14:00;4;112;67;81;-19;27.81;1032;-3;SW;2;0;0
9088;14/1/2014 15:00;4;79;60;71;-18;30.29;1032;-3;SW;4;0;0
9089;14/1/2014 16:00;4;66;57;62;-19;29.97;1032;-4;SW;6;0;0
9090;14/1/2014 17:00;4;68;65;55;-19;34.88;1032;-6;SW;7;0;0
9091;14/1/2014 18:00;4;81;83;66;-19;40.7;1032;-8;SW;9;0;0
9092;14/1/2014 19:00;4;101;111;82;-18;44.33;1032;-8;SE;2;0;0
9093;14/1/2014 20:00;4;136;123;105;-18;51.87;1032;-10;SE;4;0;0
9094;14/1/2014 21:00;4;156;140;150;-18;56.16;1032;-11;SE;7;0;0
9095;14/1/2014 22:00;4;166;115;158;-19;60.58;1032;-13;SE;8;0;0
9096;14/1/2014 23:00;4;149;0;214;-19;65.73;1032;-14;SE;10;0;0
9097;15/1/2014 0:00;4;115;86;188;-19;65.73;1032;-14;SE;12;0;0
9098;15/1/2014 1:00;4;111;91;153;-18;65.98;1031;-13;SE;14;0;0
9099;15/1/2014 2:00;4;111;87;140;-17;61.12;1031;-11;SE;17;0;0
